file,keyword,text_a,text_c,match_a,match_b,match_c,match_d,condition
강원도_가족관계증명서_child_female_nova_0010.mp3,가족관계증명서, 아버지 기준으로 가족 반계 직명서 한통, 아버지 기준으로 가족 반계 직명서 한통,0,1,0,1,
강원도_가족관계증명서_child_male_echo_0022.mp3,가족관계증명서, 인터넷으로 가족 관계 진명서 발급 좀 해주시어주소, 인터넷으로 가족 관계 증명서 발급 좀 해주시어주소,0,1,1,1,
강원도_가족관계증명서_child_male_nova_0035.mp3,가족관계증명서, 급해서 그런데 가족 관계 증명서 빨리 되나에?, 급해서 그런데 가족 관계 증명서 빨리 되나에?,1,1,1,1,
강원도_가족관계증명서_middleaged_female_onyx_0071.mp3,가족관계증명서, 가족 관계 증명서 한 부만 있음은 Fendi, 가족 관계 증명서 한 부만 있으면 된 뒤,1,1,1,1,
강원도_가족관계증명서_middleaged_male_echo_0018.mp3,가족관계증명서, 가족 관계 진명서 상세로 한통 발급 좀 해주시오, 가족 관계 진명서 상세로 한통 발급 좀 해주시오,0,1,0,1,
강원도_가족관계증명서_middleaged_male_echo_0036.mp3,가족관계증명서, 상세로 발급 좀 해주시어야 쓴가? 가족 관계 직명소구만, 상세로 발급 좀 해주시어야 하슨가? 가족 관계 직명서구만,0,1,0,1,
강원도_가족관계증명서_middleaged_male_echo_0053.mp3,가족관계증명서, 가족관계의 진명서 발급 좀 해주시오는 거 아이가?, 가족관계의 증명서 발급 좀 해주시오는 거 아이가?,0,1,0,1,
강원도_가족관계증명서_middleaged_male_echo_0074.mp3,가족관계증명서, 먼저 가족 관계 직명서 산부 바로 밝은 빨급 좀 해주시오 주소하우, 먼저 가족 관계 직명서 3부 바로 발급발급 좀 해주시오 주프사 How,0,1,0,1,
강원도_가족관계증명서_middleaged_male_echo_0083.mp3,가족관계증명서, 지금 부 가족 증명사 원부 필요하오다. 발급 좀 해주시오. 발급 좀 해주시오. 두 개 맞슨내., 지금 부 가족 증명서 원부 필요하오다. 발급 좀 해주시오. 발급 좀 해주시오. 두 개 맞슨내.,0,1,0,1,
강원도_가족관계증명서_middleaged_male_nova_0086.mp3,가족관계증명서, 3세로 발급 좀 해주시어야 되나 가족관계 증명서, 단세로 발급 좀 해주시어야 되나 가족관계 증명서,1,1,1,1,
강원도_가족관계증명서_middleaged_male_onyx_0089.mp3,가족관계증명서, 동사무소에 가족 관계 직명서 발급 좀 해주시오러 가해 쓰고 있다., 동사무소에 가족 관계 직명서 발급 좀 해주시오러 가해 쓰고 있다.,0,1,0,1,
강원도_가족관계증명서_youngadult_female_shimmer_0025.mp3,가족관계증명서, 상세로 발급 좀 해주시어야 되나? 가족 관계 직명서?, 상세로 발급 좀 해주시어야 되나? 가족 관계 직명서?,0,1,0,1,
강원도_건강보험자격득실확인서_child_female_echo_0110.mp3,건강보험자격득실확인서, 엄보 자격득시로 확인서 내부 발극 좀 해주시오. 해주시오. 네., 엄보 자격득시로 확인서 내부 발극정 해주시오. 해주시오. 네.,0,1,0,1,
강원도_건강보험자격득실확인서_child_female_nova_0132.mp3,건강보험자격득실확인서, 자격 득실 확인서 발급 좀 해주시오는데 오래 걸리나?, 자격 득시 확인서 발급 좀 해주시오는데 오래 걸리나?,0,1,0,1,
강원도_건강보험자격득실확인서_child_female_onyx_0182.mp3,건강보험자격득실확인서, 건강보험 자격 득실 확인서는 어디서된다냐, 권강부험 자격듭실 확인서는 어디서된다냐,1,1,0,1,
강원도_건강보험자격득실확인서_child_female_shimmer_0199.mp3,건강보험자격득실확인서, 건강 보험공단 가서 자격특수하긴서 발급 좀 해주시오 고와야, 건강 보험공단 가서 자격특수하긴서 발급 좀 해주시오 고와야,0,1,0,1,
강원도_건강보험자격득실확인서_child_male_shimmer_0101.mp3,건강보험자격득실확인서, 자격 특수하긴 해서 한 통만 발급 좀 해주시오. 주쇄행, 자격 특수하긴 해서 한 통만 발급 좀 해주시오. 주쇼잉,0,1,0,1,
강원도_건강보험자격득실확인서_middleaged_female_nova_0113.mp3,건강보험자격득실확인서, 급하게 건강보험 자격득실 확인서 한부 바로 발급 좀 해주시오 해주게 맞으네구만, 급하게 건강보험 자격득실 확인서 한 부 바로 발급 좀 해주시오 해주게 맞으네구만,1,1,1,1,
강원도_건강보험자격득실확인서_middleaged_female_nova_0121.mp3,건강보험자격득실확인서, 자격 특실 확인서 출력 좀 해줘, 자격 특식실 확인서 툴력 좀 해줘,0,1,0,1,
강원도_건강보험자격득실확인서_middleaged_male_alloy_0142.mp3,건강보험자격득실확인서," 건강보험 자격 특실 확인서 중, 발급 좀 해주시오 주시오."," 건강보험 자격 특실 확인서 중, 발급 좀 해주시오 주시오.",0,1,0,1,
강원도_건강보험자격득실확인서_middleaged_male_nova_0137.mp3,건강보험자격득실확인서, 건강보험 자격 즉실 확인서는 본인만 떼 수 있나?, 건강보험 자격 즉실 확인서는 본인만 떼 수 있나?,0,1,0,1,
강원도_건강보험자격득실확인서_middleaged_male_shimmer_0153.mp3,건강보험자격득실확인서, 자격득실 확인서 두부 발근 좀 해주시오. 해 주라오., 자역득실 확인서 두 후보 발근 좀 해주시오. 해 주라오.,0,1,0,1,
강원도_건강보험자격득실확인서_middleaged_male_shimmer_0192.mp3,건강보험자격득실확인서, 자격 득슈 확인선은 못담씨 발급 좀 해주시는 것이요, 자격 특수 확인선은 못담씨 발급 좀 해주시는 것이요,0,1,0,1,
강원도_건강보험자격득실확인서_senior_female_alloy_0145.mp3,건강보험자격득실확인서, 자격 듯 실 확인서 한 통만 발급 좀 해주시여 주소, 자격대치를 확인해서 한 통만 발급 좀 해주시여 주소,0,1,0,1,
강원도_건강보험자격득실확인서_senior_female_alloy_0154.mp3,건강보험자격득실확인서, 건강보험공단 전화해야 되나? 자격특실 확인 서구만, 건강보험공단 전화해야 되나? 자격특실 확인 서구만,0,1,0,1,
강원도_건강보험자격득실확인서_senior_male_shimmer_0186.mp3,건강보험자격득실확인서, 자격 특실 확인서 발급 좀 해주시오는 법종 갈차 조용?, 자격 특실 확인사 발급점 해주시오는 법종 갈차조인?,0,1,0,1,
강원도_건강보험자격득실확인서_youngadult_female_alloy_0115.mp3,건강보험자격득실확인서," 내역 단아옥에 자격특실 확인서 발급 좀 해주시오, 주행"," 내역 단아옥에 자격특실 확인서 발급 좀 해주시오, 주행",0,1,0,1,
강원도_건강보험자격득실확인서_youngadult_female_nova_0116.mp3,건강보험자격득실확인서, 자격특실 확인서 발급 좀 해주시오러 왔습니다., 자격특실 확인서 발급 좀 해주시오러 왔습니다,0,1,0,1,
강원도_건강보험자격득실확인서_youngadult_male_alloy_0118.mp3,건강보험자격득실확인서, 건강보험 자격특수 확인서 발급 좀 해주시오러 가야된다., 건강보험 자격특수 확인서 발급 좀 해주시오러 가야된다.,0,1,0,1,
강원도_건강보험자격득실확인서_youngadult_male_onyx_0181.mp3,건강보험자격득실확인서, 다격득실 확인서 출력 좀 해줘버리구만, 다격득실 확인서 출력 좀 해줘버려구만,0,1,0,1,
강원도_건강보험자격득실확인서_youngadult_male_onyx_0187.mp3,건강보험자격득실확인서, 자격 득실 확인서 한 통만 발급 좀 해주시오 주쇼구만, 자격특실 확인서 한 통만 발급 좀 해주시오 주쇼구만,0,1,0,1,
강원도_날씨_child_female_nova_0222.mp3,날씨,ナイシーレガトな,ナイシー入れがとな?,0,0,0,0,
강원도_날씨_child_male_echo_0218.mp3,날씨, 나이치도 더운데 시원한 거나 먹자, 날씨도 더운데 시원한 거나 먹자,0,0,1,1,
강원도_날씨_child_male_echo_0286.mp3,날씨, Rédu nos nais en point ?, Rédu nos nais en point ?,0,0,0,0,
강원도_날씨_child_male_nova_0210.mp3,날씨, 날씨 어플 뭐가 정확하노?, 날씨 어플 뭐가 정확하노?,1,0,1,0,
강원도_날씨_child_male_onyx_0289.mp3,날씨, 오늘 대준아 씨 어떤 호우과?, 오늘 대준아 씨 어떤 호흡과?,0,0,0,0,
강원도_날씨_middleaged_male_alloy_0253.mp3,날씨,来し入れがとな,来し入れがとな,0,0,0,0,
강원도_날씨_middleaged_male_nova_0225.mp3,날씨, 오늘 날씨 위에든어?, 오늘 날씨 위에든어?,1,1,1,1,
강원도_날씨_middleaged_male_nova_0235.mp3,날씨, 이번 주 날씨 계속 좋을까?, 이번 주 날씨 계속 좋을까?,1,1,1,1,
강원도_날씨_senior_female_nova_0283.mp3,날씨, 날씨도 더운데 시원한 거나 먹자., 날씨도 더운데 시원한 거나 먹자.,1,1,1,1,
강원도_날씨_youngadult_female_alloy_0271.mp3,날씨, 이번주 날씨 계속 좋을까?, 이번주 날씨 계속 좋을까?,1,1,1,1,
강원도_날씨_youngadult_male_alloy_0236.mp3,날씨, 강소 확률 몇% 다냐?, 강소 확률 몇% 다냐?,0,0,0,0,
강원도_날씨_youngadult_male_shimmer_0274.mp3,날씨, 날씨 확인하고 가자, 날씨 확인하고 가자,1,1,1,1,
강원도_등본_child_female_alloy_0397.mp3,등본, 등분한 통 발급받으러 왔는데요., 등분한 통 발급받으러 왔는데요.,0,1,0,1,
강원도_등본_child_female_shimmer_0330.mp3,등본, 주민 등번 한통 발급점 해주세요. 주셔., 주민 등번 한통 발급점 해주세요. 주셔.,0,1,0,1,
강원도_등본_child_male_nova_0345.mp3,등본," 컴퓨터로 등번 좀 밝을 점 해주시오, 조인."," 컴퓨터로 등번 좀 밝을 점 해주시오, 조인",0,0,0,0,
강원도_등본_middleaged_male_echo_0360.mp3,등본, 주민센터 문 닫기 전에 등몬 발급 좀 해주시오와야, 주민센터 문 닫기 전에 등몬 발급 좀 해주시오와야,0,1,0,1,
강원도_등본_middleaged_male_nova_0316.mp3,등본, 등본 한통 발급받으러 왔는데요., 등몬 한통 발급받으러 왔는데요.,1,1,0,1,
강원도_등본_senior_female_alloy_0337.mp3,등본, 인터넷으로 등본 뽑을 수 있나?, 인터넷으로 등본 뽑을 수 있나?,1,1,1,1,
강원도_등본_senior_female_onyx_0325.mp3,등본, 등본 발급점 해주시오는 신부름 좀 해라인, 등본 발급점 해주시오는 신부름 좀 해라인,1,1,1,1,
강원도_등본_senior_male_nova_0344.mp3,등본, 등본 떨라고 동사무소 간다잉, 등본 떨라고 동사무소 간다잉,1,1,1,1,
강원도_등본_senior_male_onyx_0340.mp3,등본, 아버지 등분이 필요하네 우연호, 아버지 등분이 필요하네 우연호,0,0,0,0,
강원도_등본_youngadult_female_echo_0334.mp3,등본, 주민 등록 등론 사부 필요는 하우다. 발급점 해 주시오. 발급점 해 주시오. 접수하오., 주민 등록 등본 차부 필요는 없다. 밝업 좀 해주시오. 밝업 좀 해주시오. 집사하오.,0,1,1,1,
강원도_등본_youngadult_female_onyx_0390.mp3,등본, 은행 내야는 뒤 등분 한 장만 구만, 은행 내야는 뒤 등분 한 장만 구만,0,0,0,0,
강원도_등본_youngadult_male_echo_0301.mp3,등본, 등분 한통 발급받으러 왔는데요., 등분 한통 발급받으러 왔는데요.,0,1,0,1,
강원도_초본_child_female_alloy_0437.mp3,초본, 초본 발급 되나에?, 초본 발급 대나에?,1,1,1,1,
강원도_초본_middleaged_female_echo_0460.mp3,초본, 조본 한 통 바이급 좀 해주시오는데 시간 얼마나 걸리노?, 조본 한 통 바이급 좀 해주시오는데 시간 얼마나 걸리노?,0,0,0,0,
강원도_초본_middleaged_female_nova_0444.mp3,초본," 초보는 왜 필요하다,か?"," 초보는 왜 필요하다,か?",0,0,0,0,
강원도_초본_middleaged_male_nova_0434.mp3,초본, 내 초본종 발급 좀 해주시오 줄 함께, 내 초본종 발급 좀 해주시오 줄 함께,1,1,1,1,
강원도_초본_middleaged_male_onyx_0445.mp3,초본, 초보는 못담씨 필요하다냐, 초보는 못담씨 필요하다냐,0,0,0,0,
강원도_초본_senior_male_onyx_0425.mp3,초본, 지금도 주민댕록 토번발급점 해주시오, 지금도 주민댕록 초번발급점 해주시오,0,1,0,1,
강원도_초본_youngadult_female_nova_0401.mp3,초본, 주민 등록 쳐본 발급점 해주시오 주실 뿐, 주민등록 처벌 발급점 해주시오 주실 뿐,0,1,0,1,
강원도_초본_youngadult_female_nova_0490.mp3,초본, 초본 발급 좀 해주시어서 팩스로 좀 보내주소, 초본 발급 좀 해주셔서 팩스로 좀 보내주소,1,1,1,1,
강원도_초본_youngadult_female_nova_0497.mp3,초본, 지금도 주민등록 초본 4부 발급점 해주시오 발급점 해주시오 죽에 마쉈네, 지금도 주민등록 초본 4부 발급점 해주시오 발급점 해주시오 죽에 맛있네,1,1,1,1,
강원도_초본_youngadult_male_alloy_0416.mp3,초본, 여기 초번도 떼 수 있습니까?, 여기 초번도 댄스 있습니까?,0,0,0,0,
강원도_초본_youngadult_male_nova_0430.mp3,초본, 초본 달급 좀 해주셔서 패트로 좀 보내줬 수 요구만, 초본 달급 좀 해주셔서 팩스로 좀 보내주세요구만,1,1,1,1,
강원도_초본_youngadult_male_nova_0440.mp3,초본, 조번 한 장만 퍼트도 좁어서구만, 조번 한 장만 퍼트도 조버소구만,0,0,0,0,
강원도_축제_child_female_echo_0507.mp3,축제, 지역춤제 모볼 거 있나?, 지역춤제 뭐 볼 거 있나?,0,1,0,1,
강원도_축제_child_female_echo_0529.mp3,축제, 우리 동네 축자는 언제인데?, 우리 동네 축자는 언제인데?,0,0,0,0,
강원도_축제_child_female_nova_0547.mp3,축제, 우리 동네 집자 언제인데?, 우리 동네 축제 언제인데?,0,0,1,1,
강원도_축제_child_female_nova_0591.mp3,축제, 밤에 하는 불꽃집제 하나?, 밤에 하는 불꽃 측제 하나?,0,0,0,0,
강원도_축제_child_female_shimmer_0520.mp3,축제, 축제 갈 때 뭐 입고 갈까?, 축제 갈 때 뭐 입고 갈까?,1,1,1,1,
강원도_축제_child_male_alloy_0505.mp3,축제, 뭔 축제가 제로 유명하냐?, 뭔 축제가 제로 유명하냐?,1,1,1,1,
강원도_축제_child_male_nova_0528.mp3,축제, 무슨 축제가 제일 유명하노?, 무슨 축제가 제일 유명하노?,1,1,1,1,
강원도_축제_child_male_nova_0561.mp3,축제, 축제라서 뭐 먹을까?, 축제라서 뭐 먹을까?,1,1,1,1,
강원도_축제_child_male_shimmer_0509.mp3,축제, 축제 가수 누구야?, 축제 가수 누구 honor?,1,1,1,1,
강원도_축제_child_male_shimmer_0514.mp3,축제, 껍시기 축제에 겁나게 재미지다고 하드만, 거식이 축제에 겁나게 재미지다고 하드만,1,1,1,1,
강원도_축제_child_male_shimmer_0536.mp3,축제, 쭉쇄 마지막 날이라 사람 겁나게 맞네, 쭉쇄 마지막 날이라 사람 겁나게 맞네,0,0,0,0,
강원도_축제_child_male_shimmer_0567.mp3,축제, 축제 가수 누구 온다냐?, 축제 가수 누구 온다냐?,1,1,1,1,
강원도_축제_child_male_shimmer_0593.mp3,축제, 이번 축제는 좀 재미지군요., 이번 축제는 좀 재미지군요.,1,1,1,1,
강원도_축제_middleaged_female_alloy_0576.mp3,축제, 제 보루 안 갈 기가?, 제 보루 안 갈 기가?,0,0,0,0,
강원도_축제_middleaged_female_echo_0563.mp3,축제, 대합축제 보러 가자, 내 합축제 보러 가자,1,1,1,1,
강원도_축제_middleaged_female_echo_0594.mp3,축제, 밤에 하는 물고 축제할까?, 밤에 하는 물고 축제할까?,1,1,1,1,
강원도_축제_middleaged_female_nova_0562.mp3,축제, 야시장 열리는 측제 다녀, 야시장 열리는 축제다냐,0,0,1,1,
강원도_축제_middleaged_female_nova_0590.mp3,축제, 축제 구경 갈 사람?, 축제 구경 갈 사람?,1,1,1,1,
강원도_축제_middleaged_female_nova_0595.mp3,축제," 축제 가서, 뭐 먹을까?"," 축제 가서, 뭐 먹을까?",1,1,1,1,
강원도_축제_middleaged_female_shimmer_0531.mp3,축제, 이번 슈트에는 모 좀 다른 거 하나?, 이번 주째는 모 좀 다른 거 하나?,0,0,0,0,
강원도_축제_middleaged_female_shimmer_0570.mp3,축제, 축제 갈람은 참아키 있긴데, 축제 갈람은 참아키 있긴데,1,1,1,1,
강원도_축제_middleaged_female_shimmer_0582.mp3,축제, 오늘부터 죽지 시작이다., 오늘부터 죽지 시작이다.,0,0,0,0,
강원도_축제_middleaged_male_alloy_0522.mp3,축제, 축제 갈 때 뭐 입고 갈까 나?, 축제 갈 때 뭐 입고 갈까?,1,1,1,1,
강원도_축제_middleaged_male_alloy_0525.mp3,축제, 가을에는 뭔 축제가 있다냐?, 가을에는 뭔 축제가 있다냐?,1,1,1,1,
강원도_축제_middleaged_male_echo_0511.mp3,축제, 우리도 축제 부스 하나 내볼까나?, 우리도 축제부스 하나 내볼까나?,1,1,1,1,
강원도_축제_middleaged_male_onyx_0504.mp3,축제, 축제 초대 가수 누구락하든어?, 축제 초대 가수 누구락하든어?,1,1,1,1,
강원도_축제_middleaged_male_shimmer_0585.mp3,축제, 오늘부터 축제 시작이다., 오늘부터 축제 시작이다.,1,1,1,1,
강원도_축제_senior_female_alloy_0555.mp3,축제, 하메야는 불꽃축제 하나, 하메야는 불꽃축제 하나,1,1,1,1,
강원도_축제_senior_female_nova_0530.mp3,축제, 뭔 축제가 젤로 유명하냐?, 뭔 축제가 젤로 유명하냐?,1,1,1,1,
강원도_축제_senior_female_onyx_0519.mp3,축제, 우리 동네 진짜는 언젠디?, 우리 동네 출장은 언젠지?,0,0,0,0,
강원도_축제_senior_female_onyx_0521.mp3,축제, 축제 마지막 날이라 사람 많다, 축제 마지막 날이라 사람 많다,1,1,1,1,
강원도_축제_senior_female_onyx_0572.mp3,축제, 에학 축제 구경, 에학 축제 구경,1,1,1,1,
강원도_축제_senior_female_shimmer_0584.mp3,축제, 쭉대 초대가수 누구라고 그라데?, 쭉째 초대라서 누구라고 그라데?,0,0,0,0,
강원도_축제_senior_male_alloy_0513.mp3,축제, 제가서 뭐 먹을까?, 찍어서 뭐 먹을까?,0,0,0,0,
강원도_축제_senior_male_alloy_0558.mp3,축제, 오늘부터 축제 시작이요, 오늘부터 축제 시작이요,1,1,1,1,
강원도_축제_senior_male_echo_0543.mp3,축제, 이번 벚꽃 축제는 언제인다냐?, 이번 벚꽃 축제는 언제인다냐?,1,1,1,1,
강원도_축제_senior_male_nova_0534.mp3,축제, 축제 마지막 날이라 사람 많다, 축제 마지막 날이라 사람 많다,1,1,1,1,
강원도_축제_senior_male_nova_0579.mp3,축제, 이번 축제는 모종 다른 거 하나?, 이번 축제는 모종 다른 거 하나?,1,1,1,1,
강원도_축제_youngadult_female_echo_0500.mp3,축제, 해변 축제포로 가장께, 해변 축제포로 가장께,1,1,1,1,
강원도_축제_youngadult_female_echo_0515.mp3,축제, 축제 가서 만난 거 산옥자잉?, 축제 가서 만난 거 산혹자잉?,1,1,1,1,
강원도_축제_youngadult_female_echo_0577.mp3,축제, 대학 측제 구경가장 끼구만, 대학 측제 구경가장 끼구만,0,0,0,0,
강원도_축제_youngadult_female_nova_0512.mp3,축제, 제 초대가수 누구라고 그라데?, 제 초대가수 누구라고 그라데?,0,0,0,0,
강원도_축제_youngadult_female_nova_0553.mp3,축제, 족태 구경가의 사람, 족제 구경가의 사람,0,0,0,0,
강원도_축제_youngadult_female_nova_0556.mp3,축제, 축제 구경가의 사람?, 축제 구경가의 사람?,1,1,1,1,
강원도_축제_youngadult_female_onyx_0537.mp3,축제, 축제 일정 표정 봐도, 축제 일정 표정 봐도,1,1,1,1,
강원도_축제_youngadult_female_onyx_0586.mp3,축제, 이번에 축제에 뭐 한다냐?, 이번에 축제에 뭐 한다냐?,1,1,1,1,
강원도_축제_youngadult_female_shimmer_0597.mp3,축제, 대학 축제 구경과장께, 대학 축제 구경과장께,1,1,1,1,
강원도_축제_youngadult_male_alloy_0552.mp3,축제, 축제 가서 몸을 끌까구만, 축제 가서 뭐 먹을까구만,1,1,1,1,
강원도_축제_youngadult_male_alloy_0557.mp3,축제, 축제 갈라면 차 막힐김데?, 축제 갈라면 차 막힐김데?,1,1,1,1,
강원도_축제_youngadult_male_alloy_0573.mp3,축제, 축제 갈 때 뭐 이쁘고 갈까나?, 축제 갈 때 뭐 이쁘게 갈까?,1,1,1,1,
강원도_축제_youngadult_male_alloy_0598.mp3,축제, 쪽태 구경 갈 사람?, 쪽태 구경 갈 사람?,0,0,0,0,
강원도_축제_youngadult_male_alloy_0599.mp3,축제, 죽질 가서 맛있는 거 사먹자, 죽질 가서 맛있는 거 사먹자,0,0,0,0,
강원도_축제_youngadult_male_echo_0546.mp3,축제, 이번 축제는 좀 재밌겠나?, 이번 축제는 좀 재밌겠나?,1,1,1,1,
강원도_축제_youngadult_male_echo_0551.mp3,축제, 이번 측제는 모 좀 다른 거 하나, 이번 측제는 모 좀 다른 거 하나,0,0,0,0,
강원도_축제_youngadult_male_echo_0578.mp3,축제, 쭉쭉 가서 맛있는 거 사먹자, 쭉쭉 가서 맛있는 거 사먹자,0,0,0,0,
강원도_축제_youngadult_male_nova_0575.mp3,축제, 해변특제 보러 가자, 해병특제 보러 가자,0,0,0,0,
강원도_축제_youngadult_male_onyx_0523.mp3,축제, 해변 축제 보러가장계, 해변 축제 보러가장계,1,1,1,1,
강원도_축제_youngadult_male_onyx_0548.mp3,축제, 촉재 가슴 누구 온다냐?, 축제 가슴 누구 온다냐?,0,0,1,1,
강원도_축제_youngadult_male_onyx_0588.mp3,축제, 이번 축제는 못 좀 다른 거 하나, 이번 측제는 못 좀 다른 거 하나,1,1,0,1,
강원도_축제_youngadult_male_shimmer_0565.mp3,축제, 주말의 축제 구경이나 가자, 주말의 축제 구경이나 가자,1,1,1,1,
강원도_행사_child_female_alloy_0622.mp3,행사," 호항 행사 일정 확인할게요, 네?", 호항 행사 일정 확인할게요.,1,1,1,1,
강원도_행사_child_male_alloy_0625.mp3,행사, 내일 근처 행사 보이죠?, 내일 근처 행사 보이죠?,1,1,1,1,
강원도_행사_middleaged_male_onyx_0636.mp3,행사," ManufacturingUE情緒,從前完成相約看做工程生產看到美顧-班尾的圖片捏平 Pour Pressification","撥向慶席月中,我會開始見嚟攪仔",0,0,0,0,
강원도_행사_middleaged_male_shimmer_0653.mp3,행사, 무료 행사 있나요? 제주?, 무료 행사 있나요? 제주?,1,1,1,1,
강원도_행사_senior_female_alloy_0618.mp3,행사, 내일 근처 행사 뭐 있죠?, 내일 근처 행사 보이죠?,1,1,1,1,
강원도_행사_senior_female_echo_0610.mp3,행사, 가족이랑 갈만한 세종 행사 추천해 줍선해, 가족이랑 갈만한 세종 행사 추천해 줍선해,1,1,1,1,
강원도_행사_senior_female_nova_0689.mp3,행사, 2주 행사 일정 보여주겠네, 뒤주 행사 일정 보여주겠네,1,1,1,1,
강원도_행사_senior_female_onyx_0686.mp3,행사,充足兄弟就培好着,充足行inta协 就給着 李草,0,0,0,0,
강원도_행사_senior_female_shimmer_0671.mp3,행사, 청주 행사 유정 보여주겠네, 청주 행사 일정 보여주겠네?,1,1,1,1,
강원도_행사_senior_male_nova_0683.mp3,행사, 내일 근처 행사 보이죠?, 내일 근처 행사 보이죠?,1,1,1,1,
강원도_행사_youngadult_female_alloy_0635.mp3,행사," 왕 행사 일정 확인할게요, 네?", 왕 행사 일정 확인할게요.,1,1,1,1,
강원도_행사_youngadult_male_onyx_0674.mp3,행사, 호항 행사 일정 확인할게요., 호항 행사 일정 확인할게요.,1,1,1,1,
경상도_가족관계증명서_child_female_echo_0047.mp3,가족관계증명서, 지금 대출설위원 가족 증명서 주소 전체 출력 바로 발급해 주위가, 지금 대출설위원 가족 증명서 주소 전체 출력 바로 발급해 주위가,0,1,0,1,
경상도_가족관계증명서_child_female_nova_0037.mp3,가족관계증명서," 가능하면 빨리 대출 서류용 가족 관계 직명사 한프, 모바일 현재 조소만 발급해 주입니다."," 가능하면 빨리 대출 서류용 가족 관계 직량사 한포, 모바일 현재 조소만 발급해 주입니다.",0,1,0,1,
